,CVCL_1805,CVCL_1859,CVCL_1170,CVCL_2016,CVCL_2017,CVCL_2889,CVCL_2022,CVCL_1240,CVCL_1280,CVCL_0337,CVCL_0065,CVCL_1324,CVCL_2541,CVCL_2976,CVCL_4965,CVCL_2098,CVCL_1380,CVCL_H631,CVCL_H637,CVCL_0013,CVCL_2127,CVCL_3032,CVCL_2633,CVCL_2142,CVCL_8461,CVCL_0466,CVCL_8797,CVCL_1913,CVCL_5363,CVCL_RL84,CVCL_A673,CVCL_0538,CVCL_2209,CVCL_2210,CVCL_9973,CVCL_L177,CVCL_A1EY,CVCL_1797
AC007192.4,3.51434290846354,3.87704712090614,2.9522467747471,2.27503055391652,3.4131989063473,0,1.67401776409238,2.36862941987599,3.19693041773022,3.3191484132996,3.83912171626829,3.63091535482505,2.70902627162553,3.4498164337161,4.08051523403904,2.83673067578571,3.70358892166851,2.95866562181872,0,3.44969332941895,3.00240414914519,0,4.15658245255489,0,2.65649017991726,3.34852314889286,4.23201070991942,3.474539813667,3.81340902957278,3.33992109927031,3.02098749152225,3.31802772331868,3.87366654160815,1.56366865627205,0,4.04723698548707,3.15272044278335,3.20028698431568
AC007193.6,0,0.57385985435202,0.645765404152348,1.01001538216341,0,0.701453793122258,0,3.22711585178212,0,1.69368118226197,0,0.65163944354969,0,0,0,0.727867394513782,0,0.835150030599423,1.12791757106071,0.601072395013947,0,0,0.684145291670525,0,0,0,4.05258957469526,0,0,0,0,0,0.673761418562352,0.92049178122803,0,0,0.639738712677953,0
AC007253.1,0,0,0,0,0,0,1.67401776409238,0,0,0,0,0,0,0,0.6946628542866,0,0,0,0.71520626087538,0,1.94295416133096,1.46821216097515,2.92731350037264,0,0,2.59537358736092,0,0,0,0,2.11828072120661,0,1.91244365578335,0,1.28391212591596,3.41436707953955,1.30507244360645,0
AC007277.3,0,0.57385985435202,1.03492420623593,0,0,2.50008311741928,0,0,1.52797222734423,0,0.875271664239995,1.87366243854063,0,1.0088878409552,0.6946628542866,1.43793284219937,0,1.82787270973759,1.98343301630963,0,1.22134172412642,5.40560373367594,2.18116476265037,0.706006615139846,1.46129744793996,1.2967755433144,0,0.926636424053398,1.20351934421593,3.84532487934672,0.797268897652052,0,1.07268018404696,0.56261833729206,0.626069935904633,2.52600455782608,1.52255925474721,0.644675239632673
AC007278.2,0,0,1.03492420623593,1.28604986764609,0,0,0,0,0,0.553834112542915,0,0.65163944354969,0,1.50076042053202,0,0.727867394513782,4.12571221709501,0,0,0,0,0,0,3.55117373814298,0,2.59537358736092,0,0,0,0,1.53867485856765,1.04200180881684,0,0,1.28391212591596,0,0,1.3126759212496
AC007278.3,0,0,3.77620288345349,2.51338729141673,1.0627558788647,0,0,0,0,1.37615438596968,0,2.00563174548465,0,2.64398223629298,0,1.14464309042199,5.0071139522827,0,1.12791757106071,0,0,0,0,4.3018712170499,0,4.05513579686719,0,0,0.772841091016563,0,1.77119686106703,2.48568280102491,4.07237348994558,0,2.51067162196677,0.823368557815354,2.10020979831809,1.3126759212496
AC007283.5,0,2.07643069427709,3.23871977793249,3.85565466715419,4.12096647294999,3.41719506938697,1.82459195578591,2.60915488182949,3.5634241088132,3.00754684522954,0,3.86813120205423,5.14737067907779,4.31826567268503,1.94850704210601,4.53342452423195,0.566108154388983,5.17725974919416,3.89288064651922,0,1.52335770533569,4.26508253012131,4.8262452291405,4.86163723576212,5.07488874835516,5.33890142998305,2.51035157549441,0.926636424053398,3.28279078532751,0.80519461285501,5.50082631398648,2.31987782724703,2.52886152408614,0,1.82800711069786,2.62333512658625,4.78139046047793,4.43430913337937
AC007285.7,0.631758237536994,1.41108988930552,1.99498939616304,1.01001538216341,1.0627558788647,1.10967250923102,1.00555412371581,1.58372952100258,0.643013962741503,1.37615438596968,1.64838574477934,1.72159075112317,1.05383099448878,0.626619794247016,1.79428431734911,1.6644259688019,1.18912181515669,0.835150030599423,1.64450258696425,0.601072395013947,0,0.748497739392974,1.37276095653359,0,0,1.2967755433144,0,0.926636424053398,1.50357353951428,0.80519461285501,1.77119686106703,2.48568280102491,2.04526578035153,0.56261833729206,1.00813741567041,0.823368557815354,1.70109179578604,1.53071339086625
AC007292.3,2.5218725785655,2.59538066190604,1.71149477131775,2.44007136030997,2.58875504162702,2.41294725428959,2.43365976148137,2.74239436631706,2.21045322721434,2.84943677919357,2.70773486547512,2.32109652013731,2.5023960287851,3.19966910138954,2.77542872861487,2.25813987148463,2.45612819785121,3.08568987518992,1.98343301630963,2.86114189712184,2.35773043175091,2.4001109134041,2.81620075405691,2.96866570743679,1.87475931627671,2.59537358736092,2.91228853333255,1.39920983846733,2.91715789932373,2.7628907215847,1.77119686106703,3.00895967956585,2.60275074074634,1.71047243072184,2.27237939006663,2.41816912157897,2.46400854865837,2.47354381061326
AC007292.6,2.82473431224895,3.68274252904349,2.39624944818684,3.08866321537421,2.94423876254809,2.31748767065853,3.5982745615961,2.67799207958076,2.84721472681973,2.93161341185457,3.48091262342924,3.31933023935109,3.39998352161284,3.26831198708979,3.43691868981695,2.77191599143346,2.57888091123843,3.5901446180072,2.60530111253227,3.66118442438838,2.87594306241115,2.49635924976854,3.314770538079,2.42115443750494,2.16641591542323,2.88092356855803,2.35796031381344,2.3180637686371,3.32560976385701,3.09246149732089,2.82453601246038,3.24924844026411,3.25815994152984,1.83845800359986,2.8641802168219,3.00431610969475,2.84069922639624,2.61558060748765
AC007292.7,2.18921849370532,2.25404174383341,1.53251059325296,1.96146727417253,1.89956838713004,1.39872854750906,2.99910839684384,2.27361617904486,1.70675101637746,2.7598976059687,2.70773486547512,1.87366243854063,1.05383099448878,2.58005349593549,1.94850704210601,1.14464309042199,3.26293687795752,1.59238932779768,1.12791757106071,3.14630490622513,1.22134172412642,0.748497739392974,1.37276095653359,0.706006615139846,0,1.69178081387022,1.49957201029948,1.71882947424429,1.73406755155611,0.80519461285501,1.77119686106703,1.87251864557989,1.07268018404696,1.56366865627205,2.17840564858662,1.81035944151256,1.52255925474721,1.3126759212496
AC007308.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85096385944352,0,4.32272918723162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823368557815354,0,0
AC007319.1,0,0.936176096071883,1.03492420623593,0.627446183642535,0,0.701453793122258,1.49668189822566,0.677157051827712,1.31011940475448,0.908186993965737,0.530489144660542,1.32336826658949,0.659750611894315,0,0.6946628542866,2.70260741142867,1.84526709539675,0,0.71520626087538,0,2.73114236175093,2.49635924976854,0.684145291670525,0,0.743768985694365,0.634367023114321,1.00791619762879,1.39920983846733,1.20351934421593,0,0.797268897652052,0,0,0,0.626069935904633,0.823368557815354,1.30507244360645,2.67968653601292
AC007326.10,1.29273732774127,1.86031155917983,1.86325477147622,1.28604986764609,1.0627558788647,1.80556573625129,1.00555412371581,1.07723478908636,0.643013962741503,1.54746810114653,1.33475212581699,1.54217254145777,1.73546234352166,1.67828705171169,1.61186188893287,3.43329276514834,2.63503326208847,1.59238932779768,1.8282588237708,0.97386043684133,0.78657728853081,1.69658550037691,1.594995735331,1.11572171433856,0,0.634367023114321,3.94074038149349,0.926636424053398,1.20351934421593,1.245382560777,1.23516388975679,1.04200180881684,2.73592655359871,0.56261833729206,1.00813741567041,1.26872688940408,1.30507244360645,1.70961635094569
AC007326.11,3.59006940234365,3.0517695822731,3.20248654700389,3.20137085727192,3.38150633710621,4.04160342901495,3.52444718451627,3.46525985888385,3.92437240365318,3.3191484132996,2.70773486547512,2.75359327135312,3.26676526998627,3.33254417015163,2.94730883748935,3.75550345060743,3.58419470306623,3.55346504797152,3.2199149773234,3.14630490622513,3.60756179610008,3.63114784424404,3.53778380808618,3.45872854476563,3.23019944434102,3.77321480621572,3.83378094314127,3.3752288309567,3.6456888826836,3.53813096390548,3.52417337294594,3.7000679815762,3.76839468770906,3.02707692193568,3.33140504241232,3.32652347220997,3.53080535090553,3.56682450722376
AC007326.13,0,1.9741982346123,2.61770601344455,1.67973012210723,2.2538688982189,0,0,0,3.39687383468399,2.36263038410909,3.48091262342924,0,2.70902627162553,2.81438679064046,1.38856701110438,4.33002519005588,1.84526709539675,3.14362273058304,1.41920314890788,2.13021365913082,1.52335770533569,2.66485493579239,2.6222745095775,0,2.03118308815765,1.01944503179226,1.28366027065918,0,3.54994552440947,2.68160013812164,2.66821254491155,1.54111035031141,2.79640472345705,2.57140522135034,3.04526770297308,2.86881289163136,2.46400854865837,0
AC007349.5,0,0,1.03492420623593,0,0,0,0,0,0.643013962741503,0.553834112542915,0.530489144660542,0.65163944354969,0,0,0,2.46015278085671,0,0.835150030599423,0,0,0,0,0,0,0,1.01944503179226,0,0,0,0,0,0,0,0,0,0,0,0
AC007349.7,0,0,0.645765404152348,0.627446183642535,2.58875504162702,0,0,0,0.643013962741503,0,0,0,0,0,0,0,0,0,0.71520626087538,0,0,0,0,2.7319222647573,0,1.51365633018377,0,0,0,0,0,0,0,0,0,0,0,0
AC007365.3,1.68724560301355,2.07643069427709,1.03492420623593,2.18102683476057,2.51495228283793,0.701453793122258,2.95495849780849,1.36221225296583,0,1.54746810114653,1.33475212581699,1.0428767390759,0.659750611894315,1.67828705171169,1.38856701110438,1.6644259688019,0.566108154388983,1.28379633732101,0,1.6332265845232,1.94295416133096,0,0,0,0,2.77627425519503,0.625907864086983,2.52131802263098,0.772841091016563,0,1.23516388975679,0,0,1.83845800359986,0.626069935904633,0.823368557815354,0.639738712677953,0.644675239632673
AC007383.3,4.21876511206194,3.92408499842917,3.56905271223772,4.40881961386472,4.32844506277555,4.64135672429038,4.16309117010282,2.80289876589392,3.33456467757116,3.2641161864705,3.85406318849237,4.34705672203623,3.51752293534893,4.52703383235808,4.13011465573227,4.91194256843205,6.17994484120225,4.43710923936275,4.48579077840598,3.81771209518585,3.30721961412107,4.56095577781894,4.21628541514221,4.25929636056663,3.85781385933607,4.62481986916601,4.03735687187402,4.99380007052241,3.03593751197428,3.92168167479831,4.32264457607733,4.8417408474732,4.26544978792965,4.69137097504588,4.24490922735938,4.21159967012207,4.09659265941266,3.97989382133756
AC007383.4,1.68724560301355,1.41108988930552,0,1.96146727417253,0.666376124545817,1.39872854750906,2.07111774829824,0,0,2.12812605868971,0,2.69329232986343,0,3.55476814377775,1.10063267689608,3.24357545713256,0,0,0,0.601072395013947,0.78657728853081,0,2.46834078624847,0,2.28552029063165,0,0,0.926636424053398,0,0,0,0,2.73592655359871,0,0,3.90338822613105,2.66998698545497,0.644675239632673
AC007389.3,1.50932119607584,1.20156485205663,1.99498939616304,1.50213918571381,2.43526553972522,1.96010809358055,1.49668189822566,1.36221225296583,2.30478808907985,1.16929868012005,1.64838574477934,1.32336826658949,1.73546234352166,1.67828705171169,1.38856701110438,2.46015278085671,1.95885300288841,2.31610518999295,0.71520626087538,1.24479463084487,1.52335770533569,1.69658550037691,1.37276095653359,1.11572171433856,1.68924672506322,1.2967755433144,1.28366027065918,1.5717352584982,1.73406755155611,1.245382560777,1.23516388975679,1.72048105858776,3.18131703402625,1.39154292096561,1.00813741567041,0.823368557815354,1.02674773901923,1.3126759212496
AC007405.4,1.50932119607584,1.9741982346123,2.11137271026088,2.07726078988078,1.89956838713004,3.88740389832396,1.49668189822566,2.53522650310846,3.70615533000885,2.55245471404613,1.88678298438978,3.28553012320634,2.13705918151853,2.95993753045758,1.79428431734911,3.62173593818255,1.95885300288841,2.31610518999295,3.13274154345538,2.02717290825441,2.46494282116559,3.39984229998331,3.16072841304346,1.96785469257714,2.03118308815765,3.14180910239618,1.67704313985104,2.0626759285899,2.62648012300238,3.60758325346632,3.18511011685188,2.75232797159175,2.36236405574809,2.44873295040325,1.95892811983531,3.00431610969475,2.78696933008366,2.21356951983784
AC007405.6,0,1.20156485205663,4.52885151317526,3.00578535828014,2.65748331949146,5.78793479779874,1.00555412371581,3.65745815266695,4.94763756429525,3.04345539477773,2.07914591744289,4.56042837372035,1.3357717278824,4.37468364747276,0.6946628542866,5.2326840548285,1.18912181515669,3.5153886909786,4.73459807233342,0.601072395013947,4.7097088425213,5.70953911335071,4.70057625675464,1.11572171433856,0,4.32293403823424,0.625907864086983,0.567016473669882,4.6627973448683,4.71047329668589,5.24711886423381,4.80486078821941,4.83634732320379,4.10537889700608,2.95881745598478,4.67364501196292,4.47632022417265,1.03344647089214
AC007405.8,0,2.40481413859226,3.08517381546948,0.627446183642535,0,2.09393314368829,0,2.36862941987599,3.66080471666174,2.12812605868971,0,3.99422329572443,0.659750611894315,1.50076042053202,0,3.82793940624861,0,3.08568987518992,5.1493286731966,0.601072395013947,3.39117483882416,4.68145436269209,4.02528584504244,0,0,0,0.625907864086983,1.19058287613787,2.53837717028815,3.14709505476963,0,0,3.54547275640632,0.56261833729206,2.17840564858662,5.4032261528433,5.62388575970749,0
AC007566.10,3.34315709059702,3.66305303480276,5.12917413916552,5.18769643557789,5.18246005162169,5.43700718521617,3.73134981923478,2.85995030338585,4.5328677721674,4.31736978796753,4.07889877876458,3.86813120205423,3.76222156166747,4.7685704778058,3.64053561888707,5.03065828441631,4.853229284932,4.42154864392645,2.67964446450563,3.66118442438838,4.72042290017389,4.91098051665924,3.89430239204851,4.41969320359339,4.41503697158815,4.97330821743259,4.49685163054767,3.54304314163452,4.02173480668621,4.67649814543989,3.23433258407567,5.06185281702596,3.76839468770906,3.31178977302939,3.5782226384446,4.30210614193462,4.01917390594389,3.27147996145783
AC007620.3,1.01589333591257,5.99770663926955,6.23456258041818,5.85830065758889,4.82894583673651,2.58023114741637,5.7407006985406,5.64119575460399,2.61233750941783,5.24532458450044,4.30102544705846,5.8738401272003,1.55545458662236,1.28476642260749,5.87513832346599,5.72752751162574,5.26596898710383,3.34668336962843,1.12791757106071,5.64485756088351,5.77297437393809,7.35409269082901,1.08659167208766,0,0.743768985694365,1.2967755433144,8.28534423942224,5.7681137346471,3.6456888826836,4.05885665345141,4.61508710398679,5.94713729546491,6.04771070244517,4.75836447195425,5.92282498362854,4.04723698548707,6.44426761903404,1.53071339086625
AC007666.5,1.29273732774127,1.41108988930552,1.53251059325296,2.18102683476057,1.56625331623073,2.21194452000524,1.82459195578591,0,1.52797222734423,1.37615438596968,0.875271664239995,1.0428767390759,1.05383099448878,0.626619794247016,1.79428431734911,2.46015278085671,2.060843086261,2.17826363851989,1.41920314890788,0.97386043684133,1.75500400603062,1.46821216097515,1.77671098464061,2.21997270581146,1.1655541512358,2.37435759115801,1.82771476792798,0.926636424053398,1.73406755155611,0,1.53867485856765,1.54111035031141,2.36236405574809,0.92049178122803,1.00813741567041,2.00023668969327,2.20429604421199,2.39416555768404
AC007682.1,1.50932119607584,2.16917425757482,1.03492420623593,0.627446183642535,0.666376124545817,1.62269557309566,1.00555412371581,1.07723478908636,3.61329931751188,1.69368118226197,1.33475212581699,3.50116137931117,0,1.0088878409552,1.38856701110438,2.46015278085671,2.57888091123843,1.82787270973759,2.34194764736776,2.22362183876474,0.78657728853081,1.46821216097515,1.37276095653359,1.11572171433856,2.03118308815765,1.2967755433144,0.625907864086983,2.7406455279028,0.772841091016563,1.245382560777,0,1.04200180881684,1.57823770227418,1.71047243072184,1.49984260320783,1.26872688940408,1.02674773901923,2.9015311855374
AC007743.1,3.014560156772,3.08775744250746,3.66644851103144,4.7326305958761,3.16682592379676,2.50008311741928,3.29588585013771,2.45539328034931,3.53752155806777,3.67567732768932,2.60975677612216,3.58101540106623,2.5023960287851,2.91373512287495,2.8932327712904,3.97897747600584,3.26293687795752,3.62552626411684,3.13274154345538,3.03388381491766,4.74151267240753,3.79411887141978,3.24071266960115,3.02002548743835,3.18556097225693,3.87013561303978,3.26684059664288,2.69015682267638,3.51587961456025,3.89687162907364,3.48756610139273,3.41306599730395,3.91285656232105,2.86879462965969,2.8641802168219,4.88771850966159,5.70464586678335,3.75295539499674
AC007750.5,0.631758237536994,0,0.645765404152348,0,0,0,0.624177926722566,0,1.52797222734423,0,0,0,0,0.626619794247016,0,0,0.566108154388983,0,1.12791757106071,0,0,0,4.70946376239548,0,0,0,0,0,0,0,0,5.90552478997111,0,0,0,0,3.03069775313371,0
AC007875.2,1.01589333591257,1.41108988930552,0.645765404152348,1.01001538216341,0.666376124545817,0,1.28097058378705,1.07723478908636,0,0.908186993965737,0.875271664239995,1.54217254145777,0.659750611894315,2.07570916873314,1.38856701110438,0.727867394513782,1.39762848973654,0,0,0.601072395013947,0.78657728853081,0,0.684145291670525,0.706006615139846,1.1655541512358,0.634367023114321,0.625907864086983,0.567016473669882,0.772841091016563,1.245382560777,0,1.72048105858776,0,0.92049178122803,1.28391212591596,0,0.639738712677953,1.3126759212496
AC007879.2,0,0,1.31435231857798,0.627446183642535,0,1.10967250923102,0,0.677157051827712,3.42663050073614,1.37615438596968,0.875271664239995,1.32336826658949,1.3357717278824,1.28476642260749,0.6946628542866,3.67740790203885,0.925368288473571,1.82787270973759,2.34194764736776,0.601072395013947,0,2.17438288409373,2.18116476265037,0,1.68924672506322,0.634367023114321,0.625907864086983,0,2.53837717028815,2.49602679775837,2.74942580180554,0.650992589770731,1.35707294425892,0.56261833729206,0,3.12363010380016,1.30507244360645,0
AC007879.3,0,0,0,0,0,0,0,0,2.39098597384437,0.908186993965737,0,0,0.659750611894315,0,0,2.36423882772328,0,0,1.12791757106071,0,0,0,1.594995735331,0,0.743768985694365,0,0,0,0,1.54998414720504,0.797268897652052,0,0.673761418562352,0.56261833729206,0,1.26872688940408,1.30507244360645,0
AC007879.4,0,0,0.645765404152348,0,0,1.10967250923102,0,0,1.98998690571492,0,0,0,0.659750611894315,0,0,3.70412317120079,0,0,2.34194764736776,0,0,2.17438288409373,0,0,0.743768985694365,0,0,0,0,0.80519461285501,3.41006808645856,0,0,0,0,2.29728379662873,1.70109179578604,0
AC007879.5,0,0.57385985435202,1.86325477147622,0.627446183642535,0,0.701453793122258,0,1.36221225296583,2.99304436003674,2.03590771587059,1.13117324875351,1.0428767390759,1.73546234352166,1.28476642260749,0.6946628542866,2.77191599143346,1.18912181515669,0.835150030599423,1.64450258696425,0.601072395013947,0.78657728853081,1.69658550037691,2.75564315393301,0,2.16641591542323,1.01944503179226,1.00791619762879,0,3.09042404766786,3.29508726855168,2.25510528503265,0,1.07268018404696,1.1835007973816,0,3.06575153088203,1.70109179578604,0
AC007950.2,1.01589333591257,0.936176096071883,1.03492420623593,1.83048803339134,1.0627558788647,0.701453793122258,1.49668189822566,1.36221225296583,1.03119348088163,1.8212177530707,1.13117324875351,1.32336826658949,1.55545458662236,1.95994295363389,1.38856701110438,1.14464309042199,1.57007173603988,1.28379633732101,1.41920314890788,0.601072395013947,1.75500400603062,0.748497739392974,0.684145291670525,2.21997270581146,1.68924672506322,2.92940877683637,1.00791619762879,0.567016473669882,1.20351934421593,1.54998414720504,1.95972220827782,0.650992589770731,1.35707294425892,1.56366865627205,1.00813741567041,0.823368557815354,1.02674773901923,1.53071339086625
AC007952.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566108154388983,0,0,0,0,0,0,0,2.65649017991726,0,0,0,0,0,2.11828072120661,0,0,0,0,0,0,0
AC007952.5,1.96940390813272,1.7317675678183,0.645765404152348,1.28604986764609,1.0627558788647,1.10967250923102,0,2.27361617904486,1.52797222734423,2.84943677919357,2.91745113448391,1.0428767390759,0,0.626619794247016,2.8932327712904,1.43793284219937,3.0347781485133,0.835150030599423,0,2.30904544748381,0.78657728853081,0.748497739392974,0,0,1.1655541512358,1.51365633018377,1.00791619762879,2.52131802263098,1.20351934421593,0.80519461285501,0.797268897652052,1.04200180881684,1.35707294425892,0.92049178122803,2.57896172624024,0.823368557815354,1.30507244360645,1.03344647089214
AC007952.6,0,1.20156485205663,0,0,0,0,0,1.07723478908636,0,1.37615438596968,1.50381462399283,0,0,0,0.6946628542866,0,1.39762848973654,0,0,0.601072395013947,0,0,0,0,0,0,0,1.19058287613787,0,0,0,0,0,0,1.00813741567041,0,0,0
AC008069.1,0,0,0,0,0,0.701453793122258,0,0,3.61329931751188,0,0,0,5.54907961493168,0,0,1.6644259688019,0,0,0,0,0,0.748497739392974,0,0,2.03118308815765,0,0,0,1.73406755155611,0,0,0,0.673761418562352,0,0,0.823368557815354,0,4.47637432313182
AC008072.1,1.83824358150726,1.58422829748241,1.71149477131775,1.67973012210723,1.56625331623073,1.80556573625129,1.28097058378705,1.07723478908636,2.54385697019786,1.8212177530707,1.64838574477934,3.21429653468419,1.88795702522962,1.28476642260749,1.79428431734911,2.1394330176206,2.060843086261,1.28379633732101,1.8282588237708,1.24479463084487,1.52335770533569,1.17175253274528,2.75564315393301,1.8131008999782,0.743768985694365,1.69178081387022,1.00791619762879,1.5717352584982,1.50357353951428,1.78314368039833,1.53867485856765,2.12100865295106,1.759237884836,1.71047243072184,1.28391212591596,1.81035944151256,1.70109179578604,1.99300867710244
AC008079.10,4.07991385067121,3.8608629576326,4.16699463725109,4.47060215117222,3.81808382947687,3.48176779339731,4.03370046081128,3.52404367687689,3.68373708607382,4.10977181692846,4.43404801014061,3.13759686546267,3.82530702315477,4.16826153986481,4.13011465573227,3.62173593818255,5.31582338047803,3.75572271743761,3.75617201827823,4.01437878036875,3.81213871061361,3.99753004908527,3.67125005369167,4.06816410771502,3.56159562180132,4.23712747320041,3.42028264693992,3.5207260756265,3.61478187590097,3.38283081463492,3.80445911911501,3.82765640807241,4.02197647291629,3.65746922453164,3.67099092788063,3.5698241521577,3.47690732003022,4.04537881532539
AC008088.4,1.29273732774127,0.936176096071883,0,1.28604986764609,0,1.39872854750906,1.28097058378705,0.677157051827712,0,0,1.98758277415492,0.65163944354969,0.659750611894315,2.17945329416975,1.38856701110438,1.14464309042199,2.78673642388589,1.28379633732101,0.71520626087538,1.24479463084487,0,2.03900133767654,1.37276095653359,0,0.743768985694365,0,0.625907864086983,2.45804828764092,0.772841091016563,2.26798565828512,1.23516388975679,0.650992589770731,1.07268018404696,1.1835007973816,1.82800711069786,1.26872688940408,0,1.53071339086625
AC008132.13,1.29273732774127,1.41108988930552,2.2156120363197,1.50213918571381,1.0627558788647,1.10967250923102,1.28097058378705,1.07723478908636,1.31011940475448,1.69368118226197,1.98758277415492,1.54217254145777,1.3357717278824,1.95994295363389,1.94850704210601,2.25813987148463,1.39762848973654,1.82787270973759,1.12791757106071,2.13021365913082,0,1.46821216097515,2.46834078624847,1.40552202806189,2.16641591542323,1.51365633018377,0.625907864086983,1.39920983846733,1.20351934421593,0.80519461285501,1.23516388975679,3.05323431328085,1.759237884836,1.39154292096561,1.67732637617268,1.26872688940408,1.30507244360645,1.3126759212496
AC008269.2,2.18921849370532,2.89327425635242,2.39624944818684,3.1651949343191,2.7217902637655,1.80556573625129,2.80945049918353,2.36862941987599,1.98998690571492,2.29040472587849,3.1524125999,3.17668187480248,1.73546234352166,2.95993753045758,2.8932327712904,2.95497381405387,2.63503326208847,2.54525192292367,3.3743202649106,2.95123819893307,3.60756179610008,2.17438288409373,2.6222745095775,2.8572836181489,3.49686050384577,2.65937951170334,2.35796031381344,3.14099981610321,2.3347897674737,3.14709505476963,2.82453601246038,2.00446228314631,3.25815994152984,2.30888006720149,3.04526770297308,3.63933910326988,2.73018779188367,3.61670453319284
AC008278.2,0.631758237536994,0.57385985435202,0,0,0,0,0,1.76496541775204,0,1.37615438596968,0.530489144660542,0,0.659750611894315,0.626619794247016,0,0,2.15338716509582,0,0,1.45775314406612,0,0,0,0,0,0,1.28366027065918,2.39050348899443,0.772841091016563,0.80519461285501,0,0,1.07268018404696,0.56261833729206,0,0,0,0
AC008440.5,0.631758237536994,0,0,1.28604986764609,0.666376124545817,0,0.624177926722566,0.677157051827712,0,0.553834112542915,0,1.0428767390759,0.659750611894315,1.50076042053202,0,2.77191599143346,0,4.9737471169241,0,0,0,0.748497739392974,1.08659167208766,1.40552202806189,1.46129744793996,1.51365633018377,0,0,0,0,0,0,3.32951705497143,0,2.91261794475277,2.1597495522204,0,1.03344647089214
AC008565.1,0,0,0,0,0,0.701453793122258,0,0.677157051827712,0.643013962741503,0.908186993965737,0.875271664239995,0.65163944354969,0,1.0088878409552,1.38856701110438,0.727867394513782,0,0,0,0,2.10110596001307,0,0.684145291670525,0,0,0.634367023114321,2.75931528723083,0,0,1.97208725580372,0,0,0.673761418562352,1.1835007973816,2.81327631276707,0,0.639738712677953,0
AC008592.5,0,0,1.99498939616304,0,0,0,0,0,0,0,0,0,0,0,0,3.46727034520357,0,1.59238932779768,1.41920314890788,0,0,0,3.11820183470066,0,0.743768985694365,0,0,0,0,0,0,2.31987782724703,2.16249681506955,0,0,1.81035944151256,0.639738712677953,0
AC008694.2,2.5218725785655,1.41108988930552,2.11137271026088,2.07726078988078,2.43526553972522,2.09393314368829,1.82459195578591,1.76496541775204,1.03119348088163,2.29040472587849,2.16302400293577,1.87366243854063,2.24164424428554,1.50076042053202,2.56774573246369,2.46015278085671,1.71710625447755,2.88854109821615,2.60530111253227,2.22362183876474,1.52335770533569,2.17438288409373,1.93042836251622,1.8131008999782,2.65649017991726,2.09021141583106,1.67704313985104,0.926636424053398,1.50357353951428,2.59311198840008,2.95969390331448,2.00446228314631,1.91244365578335,2.05378537119902,2.43737392183528,2.29728379662873,2.10020979831809,2.67968653601292
AC008697.1,0,0,2.79890132972235,0.627446183642535,0.666376124545817,1.10967250923102,1.28097058378705,2.96512910303318,1.03119348088163,3.2641161864705,2.16302400293577,0,0,0.626619794247016,0.6946628542866,1.14464309042199,0.566108154388983,0,0,1.6332265845232,0.78657728853081,1.88237844928078,1.08659167208766,0,0.743768985694365,0.634367023114321,4.69018125963627,0.567016473669882,0.772841091016563,1.245382560777,0.797268897652052,0.650992589770731,1.91244365578335,1.83845800359986,0.626069935904633,0.823368557815354,0,0
AC008746.10,2.28331538762981,1.41108988930552,0,0,0,0,1.95543256294292,0,0,0,0,0,0,0,0.6946628542866,0,1.84526709539675,1.28379633732101,0,1.24479463084487,0,0,0,0,0,0,0,2.39050348899443,0,0,0,0,0,0,1.49984260320783,0,0,0
AC008746.12,1.50932119607584,1.86031155917983,1.03492420623593,3.00578535828014,1.74673440458412,2.50008311741928,1.82459195578591,1.36221225296583,1.52797222734423,2.03590771587059,1.50381462399283,0,1.05383099448878,2.64398223629298,1.61186188893287,2.00471260331386,0.925368288473571,2.54525192292367,1.12791757106071,1.78245688030251,1.94295416133096,2.73952868323218,1.77671098464061,1.96785469257714,1.87475931627671,3.17936671930682,2.07437155197092,1.84703564833647,1.20351934421593,2.49602679775837,2.25510528503265,1.32237680915723,2.26741551048405,1.39154292096561,1.95892811983531,1.57577422176506,1.70109179578604,1.53071339086625
AC008746.5,1.01589333591257,1.58422829748241,1.86325477147622,1.67973012210723,1.89956838713004,2.72350048370511,1.82459195578591,2.05128875555847,1.70675101637746,2.03590771587059,1.88678298438978,0.65163944354969,1.73546234352166,1.28476642260749,1.38856701110438,1.43793284219937,2.15338716509582,1.59238932779768,1.12791757106071,1.6332265845232,0.78657728853081,2.03900133767654,1.77671098464061,2.10183818119267,1.68924672506322,2.59537358736092,1.00791619762879,0.926636424053398,1.92125956981328,2.13094124440157,1.23516388975679,1.72048105858776,1.35707294425892,1.71047243072184,1.00813741567041,1.26872688940408,1.30507244360645,0.644675239632673
